interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,is_neurotransmitter,ligand.symbol,ligand.family,ligand.location,ligand.keyword,ligand.secreted_type,ligand.transmembrane,receptor.symbol,receptor.family,receptor.location,receptor.keyword,receptor.surfaceome_main,receptor.surfaceome_sub,receptor.adhesome,receptor.secreted_type,receptor.transmembrane,version
SEMA3A_NRP1_PLXNA1,SEMA3,Sema3a,Nrp1,,,,,PMID: 27533782,Secreted Signaling,Sema3a  - (Nrp1+Plxna1),False,Sema3a,Semaphorin,Secreted,"Disease variant, Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Kallmann syndrome, Disulfide bond, Secreted, Differentiation, Neurogenesis, Hypogonadotropic hypogonadism, Glycoprotein",secreted,False,"Nrp1, Plxna1","Neuropilin, Plexin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Host-virus interaction, Mitochondrion, Secreted, Disulfide bond, Transmembrane, Differentiation, Receptor, Neurogenesis, Cytoplasm, Alternative splicing, Glycoprotein, Developmental protein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan, Repeat, Coiled coil",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3A_NRP1_PLXNA1,SEMA3,Sema3a,Plxna1,,,,,PMID: 27533782,Secreted Signaling,Sema3a  - (Nrp1+Plxna1),False,Sema3a,Semaphorin,Secreted,"Disease variant, Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Kallmann syndrome, Disulfide bond, Secreted, Differentiation, Neurogenesis, Hypogonadotropic hypogonadism, Glycoprotein",secreted,False,"Nrp1, Plxna1","Neuropilin, Plexin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Host-virus interaction, Mitochondrion, Secreted, Disulfide bond, Transmembrane, Differentiation, Receptor, Neurogenesis, Cytoplasm, Alternative splicing, Glycoprotein, Developmental protein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan, Repeat, Coiled coil",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3A_NRP1_PLXNA2,SEMA3,Sema3a,Plxna2,,,,,PMID: 27533782,Secreted Signaling,Sema3a  - (Nrp1+Plxna2),False,Sema3a,Semaphorin,Secreted,"Disease variant, Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Kallmann syndrome, Disulfide bond, Secreted, Differentiation, Neurogenesis, Hypogonadotropic hypogonadism, Glycoprotein",secreted,False,"Nrp1, Plxna2","Neuropilin, Plexin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Host-virus interaction, Mitochondrion, Secreted, Disulfide bond, Transmembrane, Differentiation, Receptor, Neurogenesis, Cytoplasm, Alternative splicing, Glycoprotein, Developmental protein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan, Repeat, Coiled coil",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3A_NRP1_PLXNA3,SEMA3,Sema3a,Plxna3,,,,,PMID: 27533782,Secreted Signaling,Sema3a  - (Nrp1+Plxna3),False,Sema3a,Semaphorin,Secreted,"Disease variant, Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Kallmann syndrome, Disulfide bond, Secreted, Differentiation, Neurogenesis, Hypogonadotropic hypogonadism, Glycoprotein",secreted,False,"Nrp1, Plxna3","Plexin, Neuropilin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Repeat, Glycoprotein, Host-virus interaction, Mitochondrion, Secreted, Differentiation, Neurogenesis, Cytoplasm, Alternative splicing, Developmental protein, Metal-binding, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3A_NRP1_PLXNA4,SEMA3,Sema3a,Plxna4,,,,,PMID: 27533782,Secreted Signaling,Sema3a  - (Nrp1+Plxna4),False,Sema3a,Semaphorin,Secreted,"Disease variant, Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Kallmann syndrome, Disulfide bond, Secreted, Differentiation, Neurogenesis, Hypogonadotropic hypogonadism, Glycoprotein",secreted,False,"Nrp1, Plxna4","Plexin, Neuropilin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Repeat, 3D-structure, Acetylation, Glycoprotein, Host-virus interaction, Mitochondrion, Secreted, Differentiation, Neurogenesis, Cytoplasm, Developmental protein, Metal-binding, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, Heparin-binding, Proteoglycan",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3B_NRP1_PLXNA1,SEMA3,Sema3b,Nrp1,,,,,PMID: 27533782,Secreted Signaling,Sema3b  - (Nrp1+Plxna1),False,Sema3b,Semaphorin,"Endoplasmic reticulum, Secreted","Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Endoplasmic reticulum, Glycoprotein",,,"Nrp1, Plxna1","Neuropilin, Plexin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Host-virus interaction, Mitochondrion, Secreted, Disulfide bond, Transmembrane, Differentiation, Receptor, Neurogenesis, Cytoplasm, Alternative splicing, Glycoprotein, Developmental protein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan, Repeat, Coiled coil",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3B_NRP1_PLXNA1,SEMA3,Sema3b,Plxna1,,,,,PMID: 27533782,Secreted Signaling,Sema3b  - (Nrp1+Plxna1),False,Sema3b,Semaphorin,"Endoplasmic reticulum, Secreted","Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Endoplasmic reticulum, Glycoprotein",,,"Nrp1, Plxna1","Neuropilin, Plexin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Host-virus interaction, Mitochondrion, Secreted, Disulfide bond, Transmembrane, Differentiation, Receptor, Neurogenesis, Cytoplasm, Alternative splicing, Glycoprotein, Developmental protein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan, Repeat, Coiled coil",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3B_NRP1_PLXNA2,SEMA3,Sema3b,Plxna2,,,,,PMID: 27533782,Secreted Signaling,Sema3b  - (Nrp1+Plxna2),False,Sema3b,Semaphorin,"Endoplasmic reticulum, Secreted","Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Endoplasmic reticulum, Glycoprotein",,,"Nrp1, Plxna2","Neuropilin, Plexin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Host-virus interaction, Mitochondrion, Secreted, Disulfide bond, Transmembrane, Differentiation, Receptor, Neurogenesis, Cytoplasm, Alternative splicing, Glycoprotein, Developmental protein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan, Repeat, Coiled coil",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3B_NRP1_PLXNA3,SEMA3,Sema3b,Plxna3,,,,,PMID: 27533782,Secreted Signaling,Sema3b  - (Nrp1+Plxna3),False,Sema3b,Semaphorin,"Endoplasmic reticulum, Secreted","Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Endoplasmic reticulum, Glycoprotein",,,"Nrp1, Plxna3","Plexin, Neuropilin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Repeat, Glycoprotein, Host-virus interaction, Mitochondrion, Secreted, Differentiation, Neurogenesis, Cytoplasm, Alternative splicing, Developmental protein, Metal-binding, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3B_NRP1_PLXNA4,SEMA3,Sema3b,Plxna4,,,,,PMID: 27533782,Secreted Signaling,Sema3b  - (Nrp1+Plxna4),False,Sema3b,Semaphorin,"Endoplasmic reticulum, Secreted","Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Endoplasmic reticulum, Glycoprotein",,,"Nrp1, Plxna4","Plexin, Neuropilin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Repeat, 3D-structure, Acetylation, Glycoprotein, Host-virus interaction, Mitochondrion, Secreted, Differentiation, Neurogenesis, Cytoplasm, Developmental protein, Metal-binding, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, Heparin-binding, Proteoglycan",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3C_NRP1_PLXNA1,SEMA3,Sema3c,Nrp1,,,,,PMID: 27533782,Secreted Signaling,Sema3c  - (Nrp1+Plxna1),False,Sema3c,Semaphorin,Secreted,"Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Differentiation, Neurogenesis, Alternative splicing, Glycoprotein",secreted,False,"Nrp1, Plxna1","Neuropilin, Plexin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Host-virus interaction, Mitochondrion, Secreted, Disulfide bond, Transmembrane, Differentiation, Receptor, Neurogenesis, Cytoplasm, Alternative splicing, Glycoprotein, Developmental protein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan, Repeat, Coiled coil",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3C_NRP1_PLXNA1,SEMA3,Sema3c,Plxna1,,,,,PMID: 27533782,Secreted Signaling,Sema3c  - (Nrp1+Plxna1),False,Sema3c,Semaphorin,Secreted,"Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Differentiation, Neurogenesis, Alternative splicing, Glycoprotein",secreted,False,"Nrp1, Plxna1","Neuropilin, Plexin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Host-virus interaction, Mitochondrion, Secreted, Disulfide bond, Transmembrane, Differentiation, Receptor, Neurogenesis, Cytoplasm, Alternative splicing, Glycoprotein, Developmental protein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan, Repeat, Coiled coil",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3C_NRP1_PLXNA2,SEMA3,Sema3c,Plxna2,,,,,PMID: 27533782,Secreted Signaling,Sema3c  - (Nrp1+Plxna2),False,Sema3c,Semaphorin,Secreted,"Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Differentiation, Neurogenesis, Alternative splicing, Glycoprotein",secreted,False,"Nrp1, Plxna2","Neuropilin, Plexin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Host-virus interaction, Mitochondrion, Secreted, Disulfide bond, Transmembrane, Differentiation, Receptor, Neurogenesis, Cytoplasm, Alternative splicing, Glycoprotein, Developmental protein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan, Repeat, Coiled coil",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3C_NRP1_PLXNA3,SEMA3,Sema3c,Plxna3,,,,,PMID: 27533782,Secreted Signaling,Sema3c  - (Nrp1+Plxna3),False,Sema3c,Semaphorin,Secreted,"Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Differentiation, Neurogenesis, Alternative splicing, Glycoprotein",secreted,False,"Nrp1, Plxna3","Plexin, Neuropilin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Repeat, Glycoprotein, Host-virus interaction, Mitochondrion, Secreted, Differentiation, Neurogenesis, Cytoplasm, Alternative splicing, Developmental protein, Metal-binding, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3C_NRP1_PLXNA4,SEMA3,Sema3c,Plxna4,,,,,PMID: 27533782,Secreted Signaling,Sema3c  - (Nrp1+Plxna4),False,Sema3c,Semaphorin,Secreted,"Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Differentiation, Neurogenesis, Alternative splicing, Glycoprotein",secreted,False,"Nrp1, Plxna4","Plexin, Neuropilin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Repeat, 3D-structure, Acetylation, Glycoprotein, Host-virus interaction, Mitochondrion, Secreted, Differentiation, Neurogenesis, Cytoplasm, Developmental protein, Metal-binding, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, Heparin-binding, Proteoglycan",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3D_NRP1_PLXNA1,SEMA3,Sema3d,Nrp1,,,,,PMID: 27533782,Secreted Signaling,Sema3d  - (Nrp1+Plxna1),False,Sema3d,Semaphorin,Secreted,"Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Differentiation, Neurogenesis, Glycoprotein",,,"Nrp1, Plxna1","Neuropilin, Plexin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Host-virus interaction, Mitochondrion, Secreted, Disulfide bond, Transmembrane, Differentiation, Receptor, Neurogenesis, Cytoplasm, Alternative splicing, Glycoprotein, Developmental protein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan, Repeat, Coiled coil",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3D_NRP1_PLXNA1,SEMA3,Sema3d,Plxna1,,,,,PMID: 27533782,Secreted Signaling,Sema3d  - (Nrp1+Plxna1),False,Sema3d,Semaphorin,Secreted,"Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Differentiation, Neurogenesis, Glycoprotein",,,"Nrp1, Plxna1","Neuropilin, Plexin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Host-virus interaction, Mitochondrion, Secreted, Disulfide bond, Transmembrane, Differentiation, Receptor, Neurogenesis, Cytoplasm, Alternative splicing, Glycoprotein, Developmental protein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan, Repeat, Coiled coil",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3D_NRP1_PLXNA2,SEMA3,Sema3d,Plxna2,,,,,PMID: 27533782,Secreted Signaling,Sema3d  - (Nrp1+Plxna2),False,Sema3d,Semaphorin,Secreted,"Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Differentiation, Neurogenesis, Glycoprotein",,,"Nrp1, Plxna2","Neuropilin, Plexin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Host-virus interaction, Mitochondrion, Secreted, Disulfide bond, Transmembrane, Differentiation, Receptor, Neurogenesis, Cytoplasm, Alternative splicing, Glycoprotein, Developmental protein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan, Repeat, Coiled coil",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3D_NRP1_PLXNA3,SEMA3,Sema3d,Plxna3,,,,,PMID: 27533782,Secreted Signaling,Sema3d  - (Nrp1+Plxna3),False,Sema3d,Semaphorin,Secreted,"Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Differentiation, Neurogenesis, Glycoprotein",,,"Nrp1, Plxna3","Plexin, Neuropilin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Repeat, Glycoprotein, Host-virus interaction, Mitochondrion, Secreted, Differentiation, Neurogenesis, Cytoplasm, Alternative splicing, Developmental protein, Metal-binding, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, 3D-structure, Heparin-binding, Proteoglycan",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
SEMA3D_NRP1_PLXNA4,SEMA3,Sema3d,Plxna4,,,,,PMID: 27533782,Secreted Signaling,Sema3d  - (Nrp1+Plxna4),False,Sema3d,Semaphorin,Secreted,"Signal, Developmental protein, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Differentiation, Neurogenesis, Glycoprotein",,,"Nrp1, Plxna4","Plexin, Neuropilin","Cell membrane, Cytoplasm, Secreted, Mitochondrion membrane","Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, Repeat, 3D-structure, Acetylation, Glycoprotein, Host-virus interaction, Mitochondrion, Secreted, Differentiation, Neurogenesis, Cytoplasm, Developmental protein, Metal-binding, Phosphoprotein, Heparan sulfate, Direct protein sequencing, Calcium, Angiogenesis, Heparin-binding, Proteoglycan",Receptors,"Neuropilin;Other_receptors, Other_receptors;Plexin",Adhesion receptor,growth factor,True,CellChatDB v1
